time,q_hip,q_thigh,q_calf,qd_hip,qd_thigh,qd_calf,dq_hip,dq_thigh,dq_calf,dqd_hip,dqd_thigh,dqd_calf,cmd_hip,cmd_thigh,cmd_calf,cmd_unsat_hip,cmd_unsat_thigh,cmd_unsat_calf,foot_x,foot_y,foot_z,foot_desired_x,foot_desired_y,foot_desired_z,pos_error_norm,vel_error_norm,foot_error_norm_m,command_saturated
0.184,4.571122357616959e-05,0.8000635414531968,-1.4999471708531509,0.00016333810881407997,0.8002268584844641,-1.499773141515536,0.0009233591927153757,0.0012986940774488592,0.001093842301184951,0.0025998373655999997,0.00361088523,0.00361088523,0.001504792760211681,0.0023224567092715977,0.0019752442546089933,0.001504792760211681,0.0023224567092715977,0.0019752442546089933,0.16584566370469864,-0.13078663780618247,-0.29231948553445347,0.16577129455891215,-0.1307522493267358,-0.2923493546640008,0.00026607282308309057,0.0038068769477870154,8.720953080702275e-05,False
0.186,4.761296353824244e-05,0.8000662174711392,-1.499944915412124,0.00016859174215588875,0.8002341551974388,-1.4997658448025613,0.0009508699810364243,0.001338008971155099,0.001127720513460618,0.002653878701334375,0.003685942640742188,0.003685942640742188,0.0015423519299389691,0.0023798536543704553,0.0020254931387657963,0.0015423519299389691,0.0023798536543704553,0.0020254931387657963,0.16584453641660316,-0.13078608187841653,-0.2923198962155452,0.16576804486631544,-0.13075071328897148,-0.2923506268002152,0.00027368819484899204,0.003867496822326373,8.970096554055926e-05,False
0.188,4.95706621046816e-05,0.8000689734869507,-1.499942590974257,0.00017395395390756,0.8002416027137605,-1.4997583972862396,0.0009788492832195806,0.001378007905779827,0.0011622189335165503,0.00270841546935,0.0037616881518749996,0.0037616881518749996,0.0015804042801574416,0.0024379796733351193,0.0020764270649987577,0.0015804042801574416,0.0024379796733351193,0.0020764270649987577,0.16584337518627054,-0.13078550959117283,-0.29232031929534863,0.16576472799094952,-0.13074914549406283,-0.2923519251784702,0.00028142382261300727,0.00392817653944208,9.223156042474175e-05,False
0.19,5.1585258476831764e-05,0.8000718108719124,-1.4999401962944154,0.00017942573309765624,0.8002492024070801,-1.49975079759292,0.0010072981860750816,0.001418692480798083,0.001197339920778704,0.0027634458339843753,0.0038381192138671884,0.0038381192138671884,0.001618949597468352,0.002496833718781871,0.002128046083225781,0.001618949597468352,0.002496833718781871,0.002128046083225781,0.16584217942216786,-0.13078492066977973,-0.2923207549923212,0.165761343319779,-0.13074754565213764,-0.29235325003518714,0.00028927981579876625,0.003988909067997377,9.480134600326866e-05,False
0.192,5.365769391080343e-05,0.8000747310003073,-1.4999377301229184,0.00018500806508543998,0.8002569556459521,-1.499743044354048,0.001036217716985834,0.0014600641974645747,0.0012330857485599036,0.0028189679615999996,0.00391523328,0.00391523328,0.0016579876315670151,0.0025564146891266055,0.0021803501847616888,0.0016579876315670151,0.0025564146891266055,0.0021803501847616888,0.16584094853117826,-0.13078431483895886,-0.29232120352560587,0.165757890241997,-0.13074591347437353,-0.2923546016057988,0.00029725627005788933,0.00404968752361462,9.741034834300734e-05,False
0.194,5.57889116006946e-05,0.8000777352492283,-1.4999351912057082,0.00019070193156492374,0.8002648637938402,-1.49973513620616,0.0010656088449455844,0.001502124460470451,0.0012694586051030328,0.0028749800205843746,0.003993027806367188,0.003993027806367188,0.0016975180960802146,0.0026167214301261684,0.0022333393034959566,0.0016975180960802146,0.0026167214301261684,0.0022333393034959566,0.16583968191868267,-0.13078369182285865,-0.2923216651150007,0.16575436814902228,-0.1307442486729966,-0.2923559801247485,0.00030535326755853535,0.004110505166510161,0.00010005858913006512,False
0.196,5.7979856563869484e-05,0.8000808249983875,-1.499932578284519,0.00019650831056892,0.8002729282091235,-1.4997270717908766,0.0010954724815874426,0.0015448745795952447,0.0013064605946290218,0.00293148018135,0.0040715002518750005,0.0040715002518750005,0.001737540669387391,0.00267775273640228,0.0022870133170677306,0.001737540669387391,0.00267775273640228,0.0022870133170677306,0.1658383789886414,-0.1307830513450882,-0.2923221399809297,0.16575077643449557,-0.13074255096127974,-0.29235738582548987,0.00031357087727227836,0.004171355399334068,0.00010274608576614883,False
0.198,6.023147552827445e-05,0.8000840016299302,-1.4999298900970421,0.00020242817647309126,0.8002811502451016,-1.4997188497548986,0.001125809482202484,0.0015883157713523217,0.0013440937383884506,0.002988466616334375,0.004150648078242188,0.004150648078242188,0.0017780549954258787,0.0027395073529148596,0.0023413720480133155,0.0017780549954258787,0.0027395073529148596,0.0023413720480133155,0.16583703914367268,-0.13078239312874934,-0.29232262834441347,0.16574711449427676,-0.13074082005354098,-0.29235881894048565,0.0003219091552529539,0.004232231765016635,0.00010547285146101913,False
0.2,6.25447168217708e-05,0.8000872665282515,-1.4999271253770907,0.00020846250000000003,0.8002895312500001,-1.49971046875,0.0011566206467481703,0.0016324491606274163,0.001382359975715907,0.0030459375000000005,0.004230468750000001,0.004230468750000001,0.0018190606844804252,0.002801983976417421,0.002396415264893502,0.0018190606844804252,0.002801983976417421,0.002396415264893502,0.16583566178513165,-0.1307817168964693,-0.2923231304270405,0.1657433817264415,-0.1307390556651421,-0.29236027970120715,0.00033036814491417175,0.004293127944622561,0.00010823889532565089,False
0.202,6.492053026346349e-05,0.8000906210798161,-1.4999242828547605,0.00021461224822315878,0.8002980725669767,-1.4997019274330234,0.0011879067208463512,0.0016772757823092553,0.0014212611650867878,0.003103891008834375,0.004310959734492188,0.004310959734492188,0.0018605573139572405,0.002865181256877988,0.0024521426834151257,0.0018605573139572405,0.002865181256877988,0.0024521426834151257,0.16583424631318708,-0.13078102237043207,-0.29232364645093933,0.16573957753127802,-0.13073725751248685,-0.29236176833813343,0.0003389478773008588,0.004354037755213717,0.00011104422246271622,False
0.20400000000000001,6.735986705700477e-05,0.8000940666729819,-1.4999213612565903,0.00022087838457108007,0.8003067755341265,-1.4996932244658734,0.001219668396770639,0.001722796582911514,0.0014607990851754724,0.0031623253213499997,0.004392118501875001,0.004392118501875001,0.001902544429142828,0.0029290977988713687,0.0025085539675256123,0.001902544429142828,0.0029290977988713687,0.0025085539675256123,0.16583279212689694,-0.13078030927240933,-0.2923241766387499,0.16573570131128385,-0.13073542531301957,-0.2923632850807504,0.0003476483713578587,0.004414955147721744,0.00011388883405595475,False
0.20600000000000002,6.986367968585068e-05,0.8000976046978262,-1.4999183593057184,0.0002272618688313263,0.800315641484488,-1.499684358515512,0.0012519063144229583,0.0017690124221853047,0.0015009754359141688,0.0032212386180843753,0.004473942525117188,0.004473942525117188,0.0019450215439478235,0.002993732162940758,0.0025656487304896217,0.0019450215439478235,0.002993732162940758,0.0025656487304896217,0.16583129862428286,-0.1307795773237908,-0.2923247212135963,0.1657317524711628,-0.1307335587852234,-0.29236483015755027,0.00035646963419243684,0.004475874204831471,0.0001167727274580012,False
0.20800000000000002,7.243292181044888e-05,0.8001012365459756,-1.4999152757220393,0.00023376365715456005,0.800324671746048,-1.4996753282539521,0.001284621062299098,0.001815924074721355,0.0015417918395520837,0.0032806290816000004,0.0045564292800000005,0.0045564292800000005,0.001987988141636103,0.003059082866926689,0.002623426535956826,0.001987988141636103,0.003059082866926689,0.002623426535956826,0.16582976520240336,-0.13077882624561413,-0.29232528039905964,0.16572773041782143,-0.1307316576486189,-0.29236640379603074,0.00036541166133488513,0.0045367891388759995,0.00011969589627727542,False
0.21,7.50685481673351e-05,0.8001049636104387,-1.499912109222356,0.00024038470205859367,0.8003338676417481,-1.499666132358252,0.0013178131784431105,0.0018635322315413135,0.0015832498417143277,0.003340494896484374,0.004639576245117186,0.004639576245117186,0.0020314436755393783,0.0031251483872702145,0.0026818868990137906,0.0020314436755393783,0.0031251483872702145,0.0026818868990137906,0.16582819125742576,-0.13077805575859427,-0.29232585441915104,0.16572363456036612,-0.13072972162376234,-0.29236800622269415,0.0003744744369933147,0.004597694289744181,0.00012265833046275147,False
0.212,7.777151447011593e-05,0.8001087872854421,-1.4999088585205311,0.00024712595243243994,0.8003432304894895,-1.4996567695105105,0.0013514831513904185,0.0019118375016776868,0.0016253509124593455,0.00340083424935,0.004723380901875001,0.004723380901875001,0.00207538756975754,0.0031919271602915797,0.0027410292872023195,0.00207538756975754,0.0031919271602915797,0.0027410292872023195,0.1658265761846964,-0.13077726558315195,-0.2923264434982852,0.16571946431009957,-0.13072775043224422,-0.2923696376630466,0.00038365793430440563,0.004658584122801689,0.00012566001638746304,False
0.214,8.054277731231495e-05,0.8001127089662696,-1.4999055223276365,0.0002539883535403612,0.8003527616021395,-1.4996472383978605,0.001385631421099509,0.0019608404137414913,0.0016680964473349432,0.0034616453288343744,0.0048078407344921865,0.0048078407344921865,0.002119819219844954,0.0032594175834323143,0.0028008531215382815,0.002119819219844954,0.0032594175834323143,0.0028008531215382815,0.1658249193788107,-0.13077645543944197,-0.2923270478612543,0.16571521908051792,-0.13072574379668753,-0.2923712983415972,0.00039296211558075553,0.004719453226826143,0.00012870093693114347,False
0.216,8.338329407205917e-05,0.8001167300491046,-1.4999020993520997,0.00026097284702591994,0.800362462287536,-1.499637537712464,0.001420258379872108,0.0020105414174771503,0.0017114877684321385,0.0035229263255999992,0.004892953229999999,0.004892953229999999,0.0021647379934829824,0.00332761801647211,0.002861357777507814,0.0021647379934829824,0.00332761801647211,0.002861357777507814,0.16582322023368054,-0.13077562504738074,-0.29232766773320196,0.1657108982873073,-0.1307237014407463,-0.2923729884818573,0.0004023869325532964,0.004780296311957242,0.00013178107156066753,False
0.218,8.629402281858266e-05,0.8001208519308751,-1.4998985882998488,0.0002680803709160287,0.8003723338484945,-1.4996276661515056,0.001455364373261744,0.0020609408853044667,0.0017555261254365512,0.0035846754323343743,0.004978715878242186,0.004978715878242186,0.00221014323113892,0.003396526782728353,0.0029225425860534894,0.00221014323113892,0.003396526782728353,0.0029225425860534894,0.16582147814260184,-0.13077477412667346,-0.2923283033395987,0.16570650134834047,-0.1307216230891041,-0.29237470830634,0.00041193232661085604,0.0048411082076620605,0.00013490039641002533,False
0.22,8.927592222052392e-05,0.8001250760091028,-1.4998949878744554,0.00027531185962499996,0.8003823775828126,-1.4996176224171875,0.0014909497009706271,0.0021120391138465494,0.0018002126966763488,0.00364689084375,0.005065126171875,0.005065126171875,0.0022560342467116148,0.003466142170211741,0.0029844068345309827,0.0022560342467116148,0.003466142170211741,0.0029844068345309827,0.16581969249831982,-0.13077390239684064,-0.29232895490621574,0.1657020276836738,-0.13071950846747213,-0.29237645803655865,0.0004215982290343927,0.004901883860716989,0.0001380588843580924,False
0.222,9.232995145599348e-05,0.8001294036817537,-1.499891296777275,0.00028266824395859624,0.800392594783276,-1.499607405216724,0.0015270146177347756,0.0021638363254435408,0.0018455485901668403,0.0037095707565843747,0.005152181606367188,0.005152181606367188,0.0023024103281639686,0.0035364624327638133,0.003046949767664868,0.0023024103281639686,0.0035364624327638133,0.003046949767664868,0.16581786269309357,-0.130773009577244,-0.29232962265910145,0.16569747671554413,-0.130717357302588,-0.2923782378930267,0.0004313845612274376,0.004962618333206263,0.00014125650510516682,False
0.224,9.545707012438817e-05,0.800133836347093,-1.4998875137075858,0.00029015045111808,0.800402986737664,-1.499597013262336,0.0015635593341973438,0.002216332669651848,0.0018915348446507123,0.0037727133696000004,0.00523987968,0.00523987968,0.0023492707381425606,0.003607485791171995,0.0031101705884733206,0.0023492707381425606,0.003607485791171995,0.0031101705884733206,0.16581598811875944,-0.1307720953871122,-0.2923303068245561,0.1656928478683653,-0.13071516932221391,-0.2923800480952565,0.000441291234943084,0.005023306800538002,0.00014449322524889358,False
0.226,9.865823815992839e-05,0.8001383754035425,-1.4998836373627245,0.00029775940470426373,0.800413554728756,-1.4995864452712442,0.001600584017770111,0.002269528224728549,0.0019381724306341019,0.0038363168835843743,0.005328217893867188,0.005328217893867188,0.002396614714584609,0.00367921043426113,0.003174068459193926,0.002396614714584609,0.00367921043426113,0.003174068459193926,0.165814068166793,-0.1307711595455657,-0.29233100762910846,0.1656881405687248,-0.1307129442551352,-0.2923818888617584,0.0004513181525073848,0.0050839445494777705,0.000147769008358029,False
0.228,0.0001019344157468946,0.8001430222495407,-1.4998796664382217,0.00030549602472156,0.8004243000343355,-1.4995756999656644,0.0016380887934831063,0.002323422999099852,0.0019854622514177307,0.00390037950135,0.005417193751875,0.005417193751875,0.002444441471312502,0.0037516345199393774,0.003238642502183898,0.002444441471312502,0.0037516345199393774,0.003238642502183898,0.16581210222836995,-0.13077020177164128,-0.29233172529949225,0.16568335424538105,-0.13071068183115872,-0.29238376041004055,0.0004614652070376844,0.005144526976200873,0.00015108381504492987,False
0.23,0.0001052865632365393,0.8001477782834063,-1.4998755996279334,0.00031336122758203125,0.8004352239271972,-1.4995647760728028,0.0016760737448223502,0.0023780169328142765,0.0020334051441224838,0.003964899427734375,0.0055068047607421886,0.0055068047607421886,0.0024927501986160947,0.003824756176246534,0.003303891800798437,0.0024927501986160947,0.003824756176246534,0.003303891800798437,0.16581008969442604,-0.13076922178431621,-0.2923324600626224,0.16567848832925972,-0.1307083817811111,-0.2923856629566073,0.0004717322826570844,0.005205049584363387,0.00015443760303760826,False
0.232,0.00010871564106565072,0.8001526449032043,-1.499871435624172,0.00032135592610944,0.8004463276751521,-1.499553672324848,0.001714538914555713,0.002433309898979622,0.0020820018807098757,0.004029874869599999,0.00559704843,0.00559704843,0.002541540063823014,0.0038985735023612756,0.003369815400275766,0.002541540063823014,0.0038985735023612756,0.003369815400275766,0.16580802995571536,-0.13076821930253152,-0.2923332121455725,0.1656735422534505,-0.13070604383683743,-0.2923875967169588,0.00048211925470760135,0.005265507983192147,0.00015783032724933773,False
0.234,0.0001122226096767445,0.8001576235066147,-1.4998671731178341,0.00032948102954329875,0.8004576125410324,-1.4995423874589677,0.0017534843055468888,0.002489301705183346,0.0021312531689960915,0.0040953040358343755,0.005687922271992189,0.005687922271992189,0.002590810211857166,0.0039730845695820334,0.0034364123085808083,0.002590810211857166,0.0039730845695820334,0.0034364123085808083,0.16580592240286793,-0.13076719404521525,-0.29233398177555225,0.1656685154532043,-0.13070366773119949,-0.29238956190559007,0.0004926259899549411,0.0053258978855948175,0.000161261939847299,False
0.23600000000000002,0.0001158084294398595,0.8001627154908044,-1.4998628107985268,0.00033773744354292,0.8004690797826985,-1.4995309202173015,0.0017929098815575011,0.002545992094896695,0.0021811596536602078,0.00416118513735,0.005779423801875,0.005779423801875,0.0026405597657856647,0.00404828742230045,0.003503681497259285,0.0026405597657856647,0.00404828742230045,0.003503681497259285,0.165803766426446,-0.13076614573130496,-0.292334769179885,0.1656634073659294,-0.13070125319807419,-0.2923915587359902,0.0005032523467949314,0.0053862151062893495,0.00016473239032089977,False
0.23800000000000002,0.00011947406057593423,0.8001679222523022,-1.4998583473546923,0.00034612607019146623,0.8004807306530438,-1.4995192693469563,0.0018328155680373628,0.002603380748861851,0.002231721917245313,0.004227516387084376,0.005871550537617188,0.005871550537617188,0.0026907878273543886,0.004124180078938489,0.003571621902250597,0.0026907878273543886,0.004124180078938489,0.003571621902250597,0.16580156141699917,-0.13076507407976998,-0.2923355745859859,0.1656582174311886,-0.130698799972352,-0.29239358742064125,0.0005139981754515008,0.005446455559954177,0.0001682416255474698,False
0.24,0.00012322046308174006,0.800173245186875,-1.49985378147373,0.0003546478079999999,0.8004925664,-1.4995074336,0.0018732012529029186,0.0026614672864616793,0.0022829404811532954,0.0042942959999999995,0.0059643000000000005,0.0059643000000000005,0.0027414934775123684,0.004200760532857127,0.003640232424714828,0.0027414934775123684,0.004200760532857127,0.003640232424714828,0.1657993067651186,-0.13076397880963278,-0.2923363982213405,0.16565294509069584,-0.1306963077899355,-0.29239564817101804,0.0005248633181741657,0.005506615259398756,0.00017178958985774977,False
0.242,0.00012704859665634788,0.8001786856894092,-1.4998491118421169,0.00036330355191153366,0.8005045882665438,-1.499495411733456,0.0019140667873039099,0.002720251267072773,0.0023348158066322936,0.0043615221930843745,0.0060576697126171865,0.0060576697126171865,0.0027926757769252204,0.004278026753266754,0.0037095119318257498,0.0027926757769252204,0.004278026753266754,0.0037095119318257498,0.16579700186148957,-0.13076285963999038,-0.29233724031348335,0.1656475897883131,-0.13069377638773744,-0.29239774119758666,0.0005358476094304422,0.005566690313754762,0.00017537622509912538,False
0.244,0.0001309594206291045,0.800184245153792,-1.4998443371455255,0.00037209419330507996,0.8005167974907016,-1.4994832025092986,0.001955411986378305,0.002779732191400519,0.0023873482957563644,0.00442919318535,0.006151657201875,0.006151657201875,0.002844333766477804,0.004355976686085787,0.0037794592575442457,0.002844333766477804,0.004355976686085787,0.0037794592575442457,0.16579464609694394,-0.13076171629003508,-0.29233810108997704,0.16564215097004695,-0.13069120550367946,-0.2923998667098038,0.0005469508760942062,0.0056266769266889,0.00017900147069898327,False
0.246,0.0001349538938890956,0.8001899249727976,-1.4998394560689408,0.0003810206199997012,0.8005291953055551,-1.499470804694445,0.0019972366299955504,0.0028399095027967025,0.0024405382923983632,0.004497307197834374,0.006246259996992187,0.006246259996992187,0.0028964664677663243,0.004434608254795562,0.003850073203411332,0.0028964664677663243,0.004434608254795562,0.003850073203411332,0.1657922388625105,-0.13076054847907487,-0.29233898077839193,0.1656366280840456,-0.13068859487669046,-0.292402024916116,0.000558172937632978,0.005686571394636339,0.00018266526372550713,False
0.248,0.000139032974816072,0.8001957265379748,-1.4998344672967743,0.00039008371625855995,0.800541782939248,-1.499458217060752,0.002039540463488196,0.0029007825885597424,0.0024943860831942756,0.004565862453599999,0.006341475629999999,0.006341475629999999,0.0029490728835800716,0.004513919361280294,0.0039213525392859565,0.0029490728835800716,0.004513919361280294,0.0039213525392859565,0.16578977954946475,-0.13075935592655313,-0.2923398796062855,0.1656310205805951,-0.13068594424670496,-0.2924042160239589,0.0005695136062886071,0.005746370105055863,0.00018636753894853516,False
0.25,0.00014319762121281593,0.8002016512395372,-1.4998293695129772,0.0003992843627929687,0.8005545616149903,-1.4994454383850098,0.0020823231983719635,0.002962350781216393,0.002548891898499644,0.004634857177734375,0.0064373016357421875,0.0064373016357421875,0.003002151998372968,0.004593907886617636,0.0039932960040919025,0.003002151998372968,0.004593907886617636,0.0039932960040919025,0.16578726754937798,-0.13075813835206818,-0.29234079780118255,0.16562532791211684,-0.13068325335466147,-0.2924064402397559,0.000580972687256364,0.005806069534706924,0.00019010822889798775,False
0.252,0.0001474487902389246,0.8002077004662568,-1.4998241614011505,0.00040862343676643996,0.8005675325510646,-1.4994324674489354,0.002125584513054327,0.003024613359786104,0.0026040559133380524,0.00470428959735,0.006533735551875,0.006533735551875,0.003055702778725142,0.0046745716918834435,0.0040659023065558846,0.003055702778725142,0.0046745716918834435,0.0040659023065558846,0.16578470225416442,-0.13075689547539246,-0.29234173559055554,0.16561954953316382,-0.13068052194250093,-0.2924086977689183,0.0005925499788606639,0.005865666247947884,0.00019388726392241732,False
0.254,0.00015178743834598794,0.8002138756053588,-1.4998188416446538,0.0004181018117987362,0.8005806969608317,-1.4994193030391683,0.002169324053531677,0.0030875695510269897,0.0026598782483408705,0.004774157941584375,0.006630774918867188,0.006630774918867188,0.0031097241737947055,0.0047559086189104625,0.004139170125915549,0.0031097241737947055,0.0047559086189104625,0.004139170125915549,0.1657820830561282,-0.1307556270164909,-0.29234269320180545,0.1656136849004175,-0.13067774975316518,-0.2924109888158431,0.0006042452727260863,0.005925156895056562,0.0001977045722451865,False
0.256,0.00015621452121413826,0.8002201780424202,-1.4998134089267126,0.00042772035796992,0.800594056052736,-1.4994059439472638,0.002213541434075154,0.0031512185306638296,0.0027163589706784446,0.0048444604416,0.00672841728,0.00672841728,0.003164215115759907,0.0048379164910400865,0.00421309811262416,0.003164215115759907,0.0048379164910400865,0.00421309811262416,0.16577940934800886,-0.13075433269553952,-0.29234367086224233,0.1656077334726846,-0.13067493653059536,-0.2924133135839131,0.0006160583539465915,0.005984538210572635,0.0002015600800205814,False
0.258,0.00016073099368994873,0.8002266091612694,-1.4998078619305226,0.0004374799418244038,0.8006076110303116,-1.4993923889696883,0.00225823623790523,0.0032155594245979677,0.0027734980949825493,0.004915195330584374,0.006826660181367187,0.006826660181367187,0.0032191745202518646,0.00492059311385263,0.004287684889041318,0.0032191745202518646,0.00492059311385263,0.004287684889041318,0.16577668052302605,-0.13075301223294292,-0.2923446687990671,0.16560169471089378,-0.13067208201973032,-0.2924156722754959,0.0006279890012505277,0.00604380701166206,0.00020545371138823413,False
0.26,0.000165337809725659,0.8002331703438896,-1.4998021993393542,0.000447381426375,0.8006213630921876,-1.4993786369078124,0.002303408017855133,0.0032805913100990326,0.0028312955842601586,0.004986360843750001,0.006925501171875002,0.006925501171875002,0.003274601286778046,0.005003936275877257,0.004362929050116809,0.003274601286778046,0.005003936275877257,0.004362929050116809,0.16577389597492315,-0.13075166534935184,-0.2923456872393527,0.16559556807809248,-0.13066918596650492,-0.29241806509194285,0.000640036987163542,0.006102960196503462,0.00020938538852655473,False
0.262,0.00017003592231970539,0.8002398629703236,-1.4997964198366527,0.00045742567110697123,0.800635313432093,-1.4993646865679071,0.002349056297023201,0.0033463132169782774,0.0028897513507977067,0.005057955218334375,0.007024937803242189,0.007024937803242189,0.00333049429913667,0.005087943749278262,0.004438829164042732,0.00333049429913667,0.005087943749278262,0.004438829164042732,0.16577105509800985,-0.13075029176568045,-0.2923467264100261,0.16558935303944372,-0.13066624811784852,-0.2924204922335881,0.0006522020781655289,0.006161994742697088,0.00021335503170501362,False
0.264,0.00017482628345853393,0.800246688418581,-1.4997905221061385,0.00046761353198208,0.8006494632388641,-1.4993505367611362,0.0023951805694142686,0.003412724128744076,0.002948865257056773,0.0051299766936,0.007124967630000001,0.007124967630000001,0.0033868524258222157,0.005172613290537736,0.004515383772922035,0.0033868524258222157,0.005172613290537736,0.004515383772922035,0.16576815728720412,-0.13074889120312277,-0.29234778653785065,0.1655830490622226,-0.13066326822168364,-0.29242295389974826,0.0006644840348487414,0.0062209077056953836,0.00021736255933573807,False
0.266,0.0001797098440596743,0.8002536480645486,-1.4997845048319054,0.0004779458614426388,0.8006638136964481,-1.499336186303552,0.0024417803005701766,0.0034798229837388383,0.0030086371165600327,0.005202423510834376,0.007225588209492189,0.007225588209492189,0.0034436745204221957,0.0052579426411000435,0.004592591393396412,0.0034436745204221957,0.0052579426411000435,0.004592591393396412,0.1657652019380728,-0.13074746338316903,-0.2923488678494084,0.16557665561581353,-0.1306602460269239,-0.2924254502887209,0.0006768826120687657,0.00627969621725626,0.00022140788802330638,False
0.268,0.00018468755391605333,0.8002607432819011,-1.4997783666985158,0.0004884235084155601,0.8006783659839105,-1.4993216340160895,0.002488854928189519,0.0035476086762581717,0.0030690666947680314,0.005275293913350001,0.007326797101875003,0.007326797101875003,0.003500959422005381,0.005343929528020512,0.004670450517279992,0.003500959422005381,0.005343929528020512,0.004670450517279992,0.16576218844687157,-0.13074600802762168,-0.2923499705710826,0.1655701721717065,-0.13065718128347273,-0.29242798159778394,0.000689397559094664,0.006338357483918187,0.00022549093261453306,False
0.27,0.00018976036164152678,0.8002679754420164,-1.499772106391096,0.0004990473183164063,0.8006931212754396,-1.4993068787245607,0.0025364038627367236,0.0036160800576517053,0.003130153709946489,0.005348586146484374,0.007428591870117188,0.007428591870117188,0.0035587059555016237,0.005430571664580343,0.004748959612175611,0.0035587059555016237,0.005430571664580343,0.004748959612175611,0.16575911621058392,-0.130744524858611,-0.2923510949290412,0.165563598203494,-0.13065407374222185,-0.29243054802319496,0.0007020286197557536,0.006396888785497577,0.00022961160624641568,False
0.272,0.00019492921461760794,0.8002753459138913,-1.499765722595428,0.00050981813305344,0.800708080740352,-1.499291919259648,0.0025844264880405788,0.0036852359374057084,0.003191897834024231,0.0054222984576,0.00753097008,0.00753097008,0.0036169129320734648,0.005517866750886793,0.004828117122084397,0.0036169129320734648,0.005517866750886793,0.004828117122084397,0.16575598462695895,-0.1307430135986103,-0.2923522411492197,0.1655569331868681,-0.13065092315504956,-0.2924331497601902,0.0007147755325847656,0.006455287473608262,0.00023376982039311807,False
0.274,0.00020019505894137258,0.8002828560640597,-1.4997592139980411,0.0005207367910316738,0.8007232455430996,-1.4992767544569006,0.002632922161882316,0.003755075084208074,0.00325429869344107,0.005496429096084375,0.007633929300117188,0.007633929300117188,0.003675579149479666,0.00560581247447077,0.004907921467987294,0.003675579149479666,0.00560581247447077,0.004907921467987294,0.16575279309454893,-0.13074147397045086,-0.29235340945730526,0.1655501765996166,-0.13064772927481907,-0.2924357870029836,0.0007276380309591134,0.006513550970203074,0.00023796548491272798,False
0.276,0.0002055588393745193,0.8002905072565136,-1.4997525792863011,0.0005318041271569201,0.8007386168432735,-1.4992613831567265,0.002681890216573361,0.0038255962269949954,0.0033173558699865343,0.005570976313349999,0.007737467101875,0.007737467101875,0.0037347033924308307,0.00569440651084841,0.004988371048441347,0.0037347033924308307,0.00569440651084841,0.004988371048441347,0.16574954101274533,-0.13073990569733648,-0.29235460007871994,0.16554332792162027,-0.13064449185537708,-0.2924384599447662,0.0007406158432381871,0.006571676766137322,0.00024219850809223381,False
0.278,0.00021102149929356503,0.8002983008526255,-1.4997458171484979,0.0005430209728398413,0.8007541957956109,-1.4992458042043892,0.002731329959522869,0.0038967980559799892,0.003381068901628378,0.005645938362834376,0.00784158105949219,0.00784158105949219,0.003794284432937293,0.005783646524082329,0.005069464240137239,0.003794284432937293,0.005783646524082329,0.005069464240137239,0.16574622778181428,-0.13073830850285756,-0.29235581323860516,0.16553638663484954,-0.13064121065155218,-0.29244116877770493,0.0007537086928985268,0.006629662419754392,0.00024646879669160864,False
0.28,0.00021658398064115534,0.8003062382110728,-1.4997389262739311,0.0005543881560000001,0.80076998355,-1.49923001645,0.0027812406737951585,0.003968679223664964,0.003445437283331832,0.0057213135,0.00794626875,0.00794626875,0.0038543210306493875,0.005873530167316815,0.005151199398473365,0.0038543210306493875,0.005873530167316815,0.005151199398473365,0.1657428528029312,-0.1307366821110052,-0.292357049161806,0.16552935222336113,-0.13063788541915317,-0.29244391369294204,0.0007669162986663021,0.006687505555492918,0.00025077625598757025,False
0.28200000000000003,0.00022224722387846968,0.8003143206877645,-1.4997319053529954,0.0005659065010699088,0.800785981251486,-1.4992140187485141,0.0028316216186571644,0.0040412383458338485,0.003510460467868536,0.005797099982334375,0.00805152775324219,0.00805152775324219,0.003914811933190289,0.00596405508330929,0.005233574858091194,0.003914811933190289,0.00596405508330929,0.005233574858091194,0.1657394154782146,-0.13073502624618466,-0.2923583080728561,0.16552222417329465,-0.13063451591496764,-0.292446694880594,0.0007802383746464662,0.006745203862515948,0.0002551207898158846,False
0.28400000000000003,0.00022801216793870172,0.8003225496357695,-1.4997247530772622,0.0005775768289990801,0.8008021900402765,-1.4991978099597234,0.002882472030116026,0.004114474002528257,0.003576137866616059,0.0058732960693500015,0.008157355651875002,0.008157355651875002,0.0039757558764815515,0.006055218904930089,0.005316588933425418,0.0039757558764815515,0.006055218904930089,0.005316588933425418,0.16573591521075892,-0.13073334063322867,-0.29235959019596225,0.16551500197287003,-0.13063110189676017,-0.29244951252975115,0.0007936746304496251,0.006802755093361611,0.00025950230061267933,False
0.28600000000000003,0.0002338797501815956,0.8003309264052475,-1.4997174681395615,0.0005893999572580764,0.8008186110517473,-1.4991813889482526,0.0029337911214469357,0.004188384739006164,0.003642468850347074,0.0059499000225843755,0.00826375003136719,0.00826375003136719,0.004037151585061491,0.006147019255670703,0.005400239919218964,0.004037151585061491,0.006147019255670703,0.005400239919218964,0.16573235140466663,-0.13073162499741023,-0.2923608957549894,0.16550768511238345,-0.13062764312327096,-0.292452366828476,0.0008072247713157854,0.006860157062615407,0.00026392068945531647,False
