time,q1,q2,dq1,dq2,ddq1,ddq2,tau1,tau2,inertia1,inertia2,coriolis1,coriolis2,gravity1,gravity2,tau_model1,tau_model2,residual1,residual2,residual_norm
0.171,0.5767424395078691,-0.24820353962781244,-1.9084863797120761,11.478878781430621,-6.702429141457281,57.90575733139636,1.5675795678230797,0.36892079327595584,0.23569513703296405,0.21775532532260308,0.07173218067748743,-0.002970680004034978,1.2601522501126283,0.15413614795738773,1.56757956782308,0.36892079327595584,2.220446049250313e-16,0.0,2.220446049250313e-16
0.17200000000000001,0.5748272506990155,-0.2366667550890504,-1.9151888088535334,11.536784538762017,-6.482387443096821,57.43603652517179,1.5698851614486742,0.3680051285462892,0.2396626335056147,0.21723686521081068,0.06920703449521066,-0.0028552011623976057,1.2610154934478488,0.15362346449787614,1.5698851614486742,0.3680051285462892,0.0,0.0,0.0
0.17300000000000001,0.5729055795027189,-0.22507253451376322,-1.9216711962966302,11.594220575287189,-6.255807340906177,56.95265688603609,1.5721683050741366,0.36707029822527537,0.24372047357486948,0.21671275415081043,0.06658556981994981,-0.002736187233027219,1.2618622616793174,0.15309373130749213,1.5721683050741366,0.36707029822527537,0.0,0.0,0.0
0.17400000000000002,0.5709776524990814,-0.21342136128159,-1.9279270036375364,11.651173232173225,-6.022650261569837,56.45557547687068,1.5744286003006955,0.36611614376579527,0.24786925825749215,0.21618305467973695,0.06386715784912982,-0.0026136967549131676,1.2626921841940735,0.1525467858409715,1.5744286003006955,0.36611614376579527,0.0,0.0,0.0
0.17500000000000002,0.5690437028451822,-0.20171373247393992,-1.9339496538991063,11.707628807650096,-5.78288370802524,55.94476599137136,1.576665649593031,0.3651425103450568,0.2521095253204683,0.21564783697697867,0.06105123314607298,-0.0024877958884556737,1.2635048911264894,0.15198246925653375,1.5766656495930307,0.36514251034505674,-2.220446049250313e-16,-5.551115123125783e-17,2.2887833992611187e-16
0.176,0.5671039703075751,-0.18995015890029845,-1.9397325376071315,11.763573573641468,-5.536481479392671,55.4202193463275,1.5788790564949302,0.3641492470105806,0.2564417470605857,0.21510717900986462,0.0581372958609527,-0.0023585585611916723,1.2643000135733917,0.15140062656190764,1.5788790564949302,0.3641492470105806,0.0,0.0,0.0
0.177,0.5651587012884886,-0.17813116510731067,-1.945269019086524,11.818993792987795,-5.283423881610656,54.88194424638295,1.5810684258496495,0.363136206825636,0.26086632814868826,0.2145611666623563,0.05512491388707209,-0.002226066596527202,1.265077183813889,0.1508011067598069,1.5810684258496495,0.36313620682563597,0.0,-5.551115123125783e-17,5.551115123125783e-17
0.178,0.5632081488455204,-0.1662572893700765,-1.9505524429681347,11.873875737234178,-5.0236979275827345,54.32996771783319,1.5832333640247236,0.36210324701387575,0.26538360354734847,0.2140098938454096,0.0520137249437238,-0.0020904098241386945,1.2658360355336513,0.15018376299260489,1.5832333640247236,0.3621032470138758,0.0,5.551115123125783e-17,5.551115123125783e-17
0.179,0.5612525727046247,-0.1543290836651245,-1.9555761408957175,11.928205704952012,-4.7572975256388315,53.76433560800781,1.5853734791409482,0.36105022910291373,0.26999383651075903,0.2134534625876843,0.04880343857682506,-0.0019516861707237756,1.2665762040533641,0.14954845268595318,1.5853734791409482,0.36105022910291373,0.0,0.0,0.0
0.18,0.5592922392662033,-0.14234711362456448,-1.9603334384213564,11.98197004056002,-4.484223655118464,53.185113046804545,1.5874883813052385,0.3599770190665864,0.2746972166756763,0.21289198310531324,0.04549383806850218,-0.0018100017298095065,1.26729732656106,0.14889503769108267,1.5874883813052385,0.3599770190665864,0.0,0.0,0.0
0.181,0.5573274216041268,-0.13031195847095767,-1.9648176620764748,12.035155153606825,-4.204484527896381,52.59238486698204,1.5895776828470414,0.35888348746563,0.27949385825220263,0.21232557384947076,0.042084782246830515,-0.0016654708093626967,1.2679990423480083,0.1482233844255219,1.5895776828470414,0.35888348746563,0.0,0.0,0.0
0.182,0.5553583994575225,-0.11822421093248386,-1.9690221466043711,12.087747538473806,-3.918095734692276,51.98625597988584,1.5916409985579678,0.3577695095865054,0.2843837983231278,0.21175436153053556,0.038576207187015536,-0.0015182159559932738,1.2686809930478244,0.1475333640119631,1.5916409985579678,0.3577695095865054,0.0,0.0,0.0
0.183,0.5533854592151835,-0.10608447713803017,-1.9729402423390634,12.139733794453692,-3.6250803750366956,51.36685170337415,1.5936779459342802,0.35663496557810026,0.2893669952604052,0.2111784811176933,0.034968127795435386,-0.0013683679545979026,1.2693428228784396,0.14682485241500481,1.5936779459342802,0.3566349655781002,0.0,-5.551115123125783e-17,5.551115123125783e-17
0.184,0.5514088938924694,-0.0938933764918731,-1.9765653227141,12.191100646157066,-3.325469169804145,50.734318038828604,1.5956881454218623,0.3554797405860327,0.29444332726715805,0.21059807581289264,0.03126063926815276,-0.0012160658023572292,1.2699841788865516,0.1460977305754973,1.5956881454218623,0.3554797405860327,0.0,0.0,0.0
0.185,0.5494290031005855,-0.0816515415276772,-1.9798907918839042,12.241834964195895,-3.0193005552734093,50.08882189428209,1.5976712206632662,0.3543037248842844,0.2996125910533578,0.21001329699814392,0.027453918415748613,-0.001061456656076351,1.2706047111941599,0.14535188454221687,1.5976712206632664,0.3543037248842844,2.220446049250313e-16,0.0,2.220446049250313e-16
0.186,0.5474460930081463,-0.06935961774158703,-1.9829100924391776,12.291923786090177,-2.706620757731985,49.43055125086779,1.5996267987464323,0.3531068140038882,0.3048745006530311,0.20942430415523708,0.023548224846629905,-0.0009046957519442614,1.2712040732467713,0.14458720560059538,1.5996267987464323,0.3531068140038882,0.0,0.0,0.0
0.187,0.5454604762949494,-0.057018263404245983,-1.9856167131969096,12.341354337341045,-2.3874838477095217,48.75971526999511,1.6015545104546378,0.351888908858399,0.31022868639047596,0.20883126475704988,0.019543902001322156,-0.00074594629688403,1.2717819220628397,0.14380359039823315,1.6015545104546378,0.35188890885839896,0.0,-5.551115123125783e-17,5.551115123125783e-17
0.188,0.5434724720979048,-0.04462814935163494,-1.9880041970446192,12.39011405261104,-2.061951773000212,48.076544338883686,1.6034539905172394,0.35064991586587874,0.31567469400256765,0.2082343541297242,0.015441378030671209,-0.0005853793307710115,1.2723379184840005,0.14300094106692557,1.6034539905172394,0.35064991586587874,0.0,0.0,0.0
0.189,0.5414824059490873,-0.03218995875468502,-1.9900661488176195,12.438190596949923,-1.7300943697197793,47.38129005234005,1.6053248778607367,0.3493897470671287,0.32121198392375705,0.20763375528510164,0.011241166511350311,-0.00042317355891114566,1.2728717274256294,0.14217916534093822,1.6053248778607367,0.3493897470671287,0.0,0.0,0.0
0.19,0.5394906097058999,-0.019704386867682756,-1.9917962431873393,12.485571887002264,-1.3919893507357275,46.67422512893895,1.607166815859692,0.3481083202399103,0.32683993073983864,0.20702965872293538,0.006943866992594006,-0.0002595151542949233,1.2733830181272592,0.1413381766712698,1.607166815859692,0.34810832023991023,0.0,-5.551115123125783e-17,5.551115123125783e-17
0.191,0.5374974214733619,-0.007172140755551554,-1.993188232538075,12.532246112131203,-1.0477222709112335,45.955643260072094,1.6089794525870094,0.34680555900889853,0.33255782281598956,0.2064222622025242,0.0025501653686603224,-9.45975292742825e-05,1.2738714644023594,0.1404778943356486,1.6089794525870094,0.34680555900889853,0.0,0.0,0.0
0.192,0.5355031855185529,0.00540606099983972,-1.9942359548089863,12.578201755391275,-0.6973864687122918,45.22585889065017,1.610762441063092,0.3454813929511231,0.338364862103945,0.20581177048355584,-0.00193916592784666,7.137892355108319e-05,1.2743367448869938,0.1395982435440162,1.610762441063092,0.3454813929511231,0.0,0.0,0.0
0.193,0.5335082521772753,0.018029488614121646,-1.9949333412776986,12.623427614281924,-0.3410829838437498,44.48520693058695,1.6125154395033565,0.3441357576966572,0.34426016413249827,0.20519839503609202,-0.006523267915982678,0.00023820712130557606,1.274778543286841,0.13869915553925963,1.6125154395033565,0.3441357576966572,0.0,0.0,0.0
0.194,0.5315129777530138,0.030697401435334157,-1.9952744242615423,12.66791282121251,0.021079549298136536,43.7340423965542,1.6142381115636093,0.34276859502432766,0.35024275818479467,0.20458235371977962,-0.011201195243262154,0.000405673611583452,1.2751965486220769,0.1377805676929646,1.6142381115636093,0.34276859502432766,0.0,0.0,0.0
0.195,0.5295177244083015,0.04340904829894322,-1.9952533447122442,12.711646863609065,0.38898503244090676,42.972739983872565,1.6159301265827597,0.34137985295222795,0.3563115876651122,0.2039638704325284,-0.015971916551949527,0.0005735589237275057,1.2755904554695972,0.13684242359597207,1.61593012658276,0.34137985295222795,2.220446049250313e-16,0.0,2.220446049250313e-16
0.196,0.5275228600486217,0.05616366790253616,-1.9948643596798032,12.754619603592937,0.7625100584718206,42.20169356879034,1.61759115982236,0.3399694858228293,0.3624655106570309,0.2033431747290569,-0.020834315036740592,0.0007416379502391199,1.2759599642020696,0.1358846731435333,1.6175911598223598,0.3399694858228294,-2.220446049250313e-16,5.551115123125783e-17,2.2887833992611187e-16
0.197,0.5255287581990004,0.06896048919969788,-1.9941018496213314,12.796821297161728,1.1415240905116364,41.421315641800625,1.6192208927024503,0.3385374543824996,0.3687033006740563,0.20272050140987258,-0.025787189194898065,0.0009096803577548091,1.276304781223292,0.13490727261487223,1.61922089270245,0.3385374543824996,-2.220446049250313e-16,0.0,2.220446049250313e-16
0.198,0.5235357978734695,0.08179873181250141,-1.9929603255308197,12.838242612803528,1.5258896647058418,40.632036673049626,1.6208190130331943,0.33708372585525076,0.37502364760289386,0.202096090081414,-0.030829253769045724,0.0010774510268595416,1.2766246191993462,0.13391018474697725,1.6208190130331943,0.3370837258552508,0.0,5.551115123125783e-17,5.551115123125783e-17
0.199,0.5215443634376034,0.094677606461978,-1.9914344358661138,12.878874649476577,1.91546261627435,39.83430441129523,1.622385215241795,0.3356082740105545,0.3814251588387081,0.20147018468825142,-0.035959140881945316,0.001244710519842009,1.2769191972850322,0.1328933788024611,1.622385215241795,0.33560827401055454,0.0,5.551115123125783e-17,5.551115123125783e-17
0.2,0.5195548444643535,0.10759631541586587,-1.9895189732498395,12.918708953887872,2.310092328221666,39.02858311828001,1.623919200594184,0.3341110792250802,0.3879063606107913,0.20084303301840398,-0.04117540136168606,0.0014112155753329039,1.2771882413450788,0.13185683063134332,1.623919200594184,0.3341110792250802,0.0,0.0,0.0
0.201,0.5175676355834319,0.12055405295287203,-1.9872088809216177,12.957737537006153,2.7096220019719404,38.21535274078378,1.6254206774109858,0.33259212853822673,0.3944656994961675,0.20021488618299457,-0.04647650625481411,0.0015767196286054959,1.2774314841696324,0.13080052272662665,1.6254206774109858,0.33259212853822673,0.0,0.0,0.0
0.202,0.5155831363245122,0.13355000584261897,-1.9844992589196457,12.995952889746937,3.113888949058503,37.3951080230127,1.6268893612772701,0.3310514157013381,0.40110154411775967,0.19958599807162075,-0.05186084852402595,0.001740973356159729,1.2776486656835364,0.1297244442735576,1.6268893612772701,0.33105141570133806,0.0,-5.551115123125783e-17,5.551115123125783e-17
0.203,0.5136017509545416,0.14658335384038892,-1.9813853699705872,13.03334799776995,3.5227249028661154,36.56835756236277,1.6283249752456193,0.3294889412205115,0.40781218702284483,0.19895662478497392,-0.05732674492615223,0.0019037252430579728,1.2778395331489267,0.12862859119247955,1.6283249752456193,0.3294889412205114,0.0,-5.551115123125783e-17,5.551115123125783e-17
0.20400000000000001,0.5116238883094739,0.15965327019572123,-1.977862645067721,13.069916355332312,3.935956349297529,35.735622811961036,1.6297272500320479,0.32790471239292535,0.41459584673663685,0.1983270240463853,-0.06287243806527322,0.0020647221713338765,1.2780038413606842,0.12751296617520616,1.6297272500320479,0.32790471239292535,0.0,0.0,0.0
0.20500000000000002,0.5096499616207555,0.17275892217386551,-1.9739266887184235,13.105651978144273,4.353404875116357,34.897437033732956,1.6310959242043324,0.32629874333663567,0.42145066998497627,0.19769745459411608,-0.06849609861494177,0.0022237100276566706,1.2781413528342978,0.12637757871486296,1.6310959242043324,0.3262987433366357,0.0,5.551115123125783e-17,5.551115123125783e-17
0.20600000000000002,0.5076803883369122,0.18589947158904352,-1.969573283843307,13.140549415178006,4.774887532604739,34.05434420606913,1.6324307443623263,0.32467105501380816,0.42837473407926074,0.19706817555633965,-0.07419582770265111,0.002380434328303087,1.2782518379857166,0.1252224451291654,1.6324307443623263,0.3246710550138081,0.0,-5.551115123125783e-17,5.551115123125783e-17
0.20700000000000002,0.5057155899406015,0.19907407534842758,-1.9647983963107023,13.174603759384075,5.200217219070338,33.20689789046194,1.6337314653098542,0.3230216752473755,0.43536604945594976,0.19643944581088507,-0.07996965944887885,0.00253464085936894,1.2783350753027833,0.12404758857712152,1.6337314653098542,0.3230216752473755,0.0,0.0,0.0
0.20800000000000002,0.5037559917615099,0.2122818860057021,-1.959598179091632,13.207810657274537,5.629203069642244,32.35566006175127,1.6349978502178073,0.32135063873112824,0.44242256236220917,0.1958115233319154,-0.08581556365227329,0.002686076330043469,1.2783908515078715,0.12285303906916936,1.6349978502178073,0.32135063873112824,0.0,0.0,0.0
0.209,0.5018020227854879,0.2255220523230384,-1.9539689760219896,13.24016631733629,6.0616508617102305,31.501199906858847,1.6362296707780737,0.319657987033271,0.449542157678541,0.195184664525819,-0.0917314486118276,0.002834489036672762,1.2784189617113604,0.1216388334707792,1.6362296707780737,0.319657987033271,0.0,0.0,0.0
0.21,0.49985411546032765,0.23879371984028155,-1.9479073251602794,13.271667517243149,6.497363429289162,30.644092597091998,1.6374267073479831,0.31794376859349455,0.456722661868578,0.19455912355866772,-0.09771516407622102,0.0029796295352549356,1.2784192095556262,0.1204050154995719,1.6374267073479831,0.31794376859349455,0.0,0.0,0.0
0.211,0.4979127054985967,0.25209603145012177,-1.9414099617309903,13.30231160984024,6.936141085528285,29.784918039268707,1.6385887490849482,0.3162080387136356,0.46396184604560786,0.19393515167767017,-0.10376450430989345,0.0031212513199399224,1.2783914073492337,0.11915163571602556,1.6385887490849482,0.3162080387136357,0.0,5.551115123125783e-17,5.551115123125783e-17
0.212,0.4959782316779512,0.2654281279780013,-1.9344738206454621,13.332096527879509,7.377782051536616,28.92425961104536,1.6397155940710366,0.31445085954201757,0.471257429144851,0.1933129965291033,-0.10987721126487418,0.003259111505051494,1.2783353761910599,0.11787875150786278,1.6397155940710366,0.31445085954201757,0.0,0.0,0.0
0.213,0.49405113563935726,0.2787891487654919,-1.9270960385939255,13.361020787490554,7.822082889659187,28.06270288592219,1.640807049427216,0.31267230005158375,0.47860708119002204,0.19269290147524362,-0.11605097784690005,0.0033929715081089254,1.278250946084094,0.11658642706823122,1.640807049427216,0.31267230005158375,0.0,0.0,0.0
0.214,0.49213186168365297,0.29217823225586836,-1.9192739557042664,13.389083490376477,8.26883893931695,27.200834353452827,1.641862931417066,0.3108724360119567,0.48600842664230903,0.19207510491284605,-0.12228345126394972,0.003522597731300997,1.2781379560387067,0.11527473336780965,1.641862931417066,0.3108724360119567,0.0,0.0,0.0
0.215,0.490220856566888,0.3055945165805983,-1.9110051167649496,13.41628432472993,8.717844753513036,26.339240140199024,1.6428830655397624,0.30905134995557293,0.49345904781954775,0.1914598395957266,-0.12857223644497975,0.0036477622388559044,1.2779962541651944,0.11394374812099045,1.6428830655397624,0.30905134995557293,0.0,0.0,0.0
0.216,0.4883185692948766,0.3190371401454684,-1.9022872720114365,13.442623564870129,9.168894534113111,25.478504736943137,1.6438672866121848,0.30720913113806453,0.5009564883731212,0.19084733196399847,-0.13491489951638555,0.0037682434277573713,1.2778256977554492,0.11259355574630864,1.6438672866121848,0.3072091311380645,0.0,-5.551115123125783e-17,5.551115123125783e-17
0.217,0.4864254509173993,0.3325052422150755,-1.8931183774773235,13.468102069607072,9.62178256402468,24.61920973760558,1.644815438840027,0.3053458754930733,0.5084982568099166,0.19023780148249014,-0.14130897132352435,0.0038838266892795735,1.2776261533536346,0.11122424732130358,1.644815438840027,0.3053458754930733,0.0,0.0,0.0
0.218,0.484541954322486,0.3459979634944202,-1.883496594913299,13.492721279344678,10.07630363443153,23.76193259520779,1.6457273758778188,0.30346168558170145,0.5160818300465719,0.1896314599908322,-0.14775195098452917,0.003994305058851281,1.277397496815776,0.10983592053201795,1.6457273758778186,0.30346168558170145,-2.220446049250313e-16,0.0,2.220446049250313e-16
0.219,0.48266853403120713,0.35951444670636007,-1.8734202912788673,13.516483211939887,10.532253465282269,22.907245400081152,1.6466029608778083,0.30155667053681867,0.5237046569832073,0.18902851106765364,-0.15424130946361136,0.0040994798518125125,1.2771396133582122,0.1084286796173525,1.646602960877808,0.30155667053681867,-2.220446049250313e-16,0.0,2.220446049250313e-16
0.22,0.48080564599339354,0.37305383716370005,-1.862888037813585,13.539390457339968,10.989429117288589,22.055713685341097,1.6474420665276786,0.29963094600245843,0.5313641620838909,0.18842914941125294,-0.16077449315109862,0.0041991612826944216,1.2768523975948862,0.10700263530851106,1.6474420665276786,0.29963094600245843,0.0,0.0,0.0
0.221,0.47895374738469726,0.3866152833347254,-1.8518986086962965,13.56144617102531,11.447629393755275,21.20789526443673,1.64824457507711,0.29768463406855206,0.539057748951205,0.18783356023903475,-0.16734892743757776,0.004293169065734438,1.2765357535634827,0.10555790476378286,1.64824457507711,0.29768463406855206,0.0,0.0,0.0
0.222,0.47711329640539474,0.4001979374010151,-1.8404509793025412,13.582654066289747,11.906655230642624,20.36433910534123,1.649010378353232,0.2957178632012595,0.5467828038824813,0.1872419187079043,-0.17396202026970856,0.004381332994433184,1.2761895947404591,0.10409461149892202,1.649010378353232,0.2957178632012595,0.0,0.0,0.0
0.223,0.4752847520813228,0.4138009558064102,-1.8285443240718986,13.603018405395089,12.366310073349883,19.52558424567721,1.649739377765035,0.2937307681691678,0.5545366993955434,0.18665438935770662,-0.18061116567554678,0.004463493498066356,1.2758138440450384,0.10261288531339487,1.649739377765035,0.2937307681691678,0.0,0.0,0.0
0.224,0.4734685740673243,0.42742349979605093,-1.8161780139985486,13.622543989640766,12.826400238805103,18.692158752773874,1.6504314842968495,0.2917234899656376,0.5623167977121268,0.1860711255796793,-0.18729374724754877,0.004539502173182652,1.2754084338322713,0.10111286221277559,1.6504314842968495,0.2917234899656376,0.0,0.0,0.0
0.225,0.47166522245356457,0.44106473594444445,-1.8033516137597434,13.64123614839354,13.286735261551923,17.86457873233297,1.651086618491028,0.28969617572758727,0.5701204541875569,0.1854922691117608,-0.19400714157183507,0.004609222288246952,1.2749733058753063,0.09959468432757948,1.651086618491028,0.2896961757275872,0.0,-5.551115123125783e-17,5.551115123125783e-17
0.226,0.46987515757506637,0.45472383667157035,-1.7900648784981914,13.659100727125873,13.74712822263571,17.04334738903995,1.651704710419987,0.28764897865101013,0.5779450206757168,0.1849179495624556,-0.20074872159274998,0.004672529259724911,1.27450841133702,0.09805849982882965,1.651704710419987,0.2876489786510102,0.0,5.551115123125783e-17,5.551115123125783e-17
0.227,0.46809883982479084,0.46839998074608524,-1.7763177502755556,13.676144074514912,14.207396060209023,16.228954142103216,1.6522856996478077,0.2855820579035273,0.585787848818871,0.184348283964818,-0.20751585990227306,0.004729311098050002,1.2740137107312097,0.09650446284065929,1.6522856996478077,0.2855820579035273,0.0,0.0,0.0
0.228,0.4663367294705755,0.48209235377474224,-1.7621103542153467,13.692373028657016,14.667359860898236,15.421873798335621,1.6528295351816085,0.28349557853428187,0.5936462932524529,0.18378337636196074,-0.21430593194440617,0.0047794688220652495,1.2734891738735616,0.09493273335025587,1.6528295351816085,0.28349557853428187,0.0,0.0,0.0
0.229,0.464589286476221,0.49580014867719757,-1.7474429943544485,13.707794902455351,15.126845131099536,14.622565785015397,1.653336175412933,0.2813897113814847,0.6015177147155666,0.18322331742533954,-0.2211163191252684,0.004822916840688345,1.2729347798226347,0.09334347711545682,1.653336175412933,0.2813897113814847,0.0,0.0,0.0
0.23,0.46285697032699763,0.5095225661454379,-1.732316149223349,13.722417468240366,15.585682047499283,13.831473444383432,1.6538055880494138,0.2792646329779227,0.6093994830585763,0.18266818410690577,-0.22794441182028868,0.0048595833007092065,1.2723505168111262,0.09173686557030775,1.6538055880494138,0.2792646329779227,0.0,0.0,0.0
0.231,0.4611402398598218,0.5232588150871227,-1.7167304671758497,13.73624894168475,16.043705686243662,13.049023391247948,1.654237750037011,0.27712052545474075,0.6172889801398598,0.18211803932605383,-0.23478761227056177,0.004889410399791787,1.2717363821677128,0.09011307572889513,1.654237750037011,0.27712052545474075,0.0,0.0,0.0
0.232,0.4594395530983322,0.5370081130521986,-1.700686761489606,13.749297965075998,16.500756230310873,12.275624934786679,1.6546326474731199,0.27495757644380975,0.625183602604507,0.1815729316921294,-0.2416433373611507,0.004912354663916138,1.2710923822297635,0.08847229008776421,1.6546326474731199,0.27495757644380975,0.0,0.0,0.0
0.233,0.4577553670930729,0.5507696866422094,-1.6841860052592952,13.761573590010785,16.95667915476707,11.511669565257668,1.654990275510884,0.27277597897898687,0.6330807645384703,0.18103289526309566,-0.24850902127484759,0.0049283871886606975,1.2704185322472612,0.08681469652723053,1.6549902755108838,0.27277597897898687,-2.220446049250313e-16,0.0,2.220446049250313e-16
0.234,0.4560881377669684,0.5645427719017854,-1.6672293261045281,13.773085259576042,17.41132538971282,10.757530505960734,1.6553106382550484,0.2705759313965762,0.6409778999924318,0.1804979493407971,-0.2553821180156511,0.00493749384388767,1.2697148562782676,0.08514048821189141,1.6553106382550484,0.2705759313965762,0.0,0.0,0.0
0.23500000000000001,0.45443831976625354,0.5783266146918674,-1.6498180007148153,13.783842790082003,17.864551460849604,10.013562330431121,1.6555937486497143,0.26835763723528955,0.6488724653703983,0.1799680983030978,-0.26226010379697595,0.00493967544155468,1.2689813870762918,0.0834498634906371,1.6555937486497143,0.2683576372352896,0.0,5.551115123125783e-17,5.551115123125783e-17
0.23600000000000002,0.45280636631699955,0.5921204710442799,-1.6319534492539658,13.793856352412435,18.31621960771419,9.280100644499957,1.6558396283583665,0.26612130513600196,0.6567619416787995,0.17944333147301073,-0.26914047929036705,0.004934947866532737,1.268218165969934,0.08174302579645847,1.6558396283583665,0.2661213051360019,0.0,-5.551115123125783e-17,5.551115123125783e-17
0.23700000000000002,0.4511927290873533,0.6059236074973369,-1.6136372296462516,13.803136453056934,18.766197879742332,8.55746183252692,1.6560483076365486,0.263867148741593,0.6646438366326164,0.1789236230247911,-0.2760207717312494,0.0049233421704628355,1.2674252427351815,0.08002018354633905,1.6560483076365484,0.263867148741593,-2.220446049250313e-16,0.0,2.220446049250313e-16
0.23800000000000002,0.4495978580555868,0.6197353014122263,-1.5948710317665091,13.811693914889462,19.21436021043196,7.8459428667941,1.656219825197585,0.2615953865971533,0.672515686615825,0.17840893192680984,-0.28289853687899125,0.004904904628830207,1.2666026754607513,0.07828155004151324,1.656219825197585,0.2615953865971533,0.0,0.0,0.0
0.23900000000000002,0.4480222013840307,0.6335548412699826,-1.5756566715560771,13.819539857756256,19.660586469977098,7.145821178758684,1.6563542280717372,0.2593062420508296,0.6803750584941619,0.17789920192089037,-0.289771360829298,0.004879696761575668,1.2657505304068732,0.07652734336836352,1.6563542280717372,0.2593062420508296,0.0,0.0,0.0
0.24,0.4464662052989446,0.6473815269489176,-1.5559960850861,13.826685678935014,20.104762496839882,6.457354590587477,1.656451571459209,0.25699994315557334,0.6882195512789548,0.17739436153765625,-0.2966368616776682,0.00484779531769663,1.2648688818579223,0.07475778630022044,1.656451571459209,0.25699994315557334,0.0,0.0,0.0
0.241,0.44493031397635535,0.6612146699824432,-1.5358913225892603,13.833143033525602,20.54678010881539,5.780781305145539,1.6565119185773969,0.2546767225720441,0.696046797641442,0.17689432414730993,-0.3034926910333458,0.00480929222441581,1.2639578119693007,0.07297310620031836,1.6565119185773969,0.2546767225720441,0.0,0.0,0.0
0.242,0.44341496943387493,0.6750535937972739,-1.5153445424804448,13.838923814830746,20.98653709422531,5.116319952383398,1.6565353405028058,0.2523368174729125,0.7038544652776936,0.176398988045149,-0.3103365353838732,0.0047642945016126426,1.2630174106089853,0.07117353492615079,1.6565353405028058,0.2523368174729124,0.0,-5.551115123125783e-17,5.551115123125783e-17
0.243,0.4419206114284887,0.688897633932057,-1.4943580053862195,13.84404013478313,21.423937183947928,4.464169689864865,1.656521916008027,0.24998046944879365,0.7116402581248726,0.1759082365710169,-0.31716611731099054,0.004712924142320571,1.2620477751941448,0.06935930873545618,1.656521916008027,0.24998046944879365,0.0,0.0,0.0
0.244,0.44044767736028645,0.7027461382365301,-1.4729340682022716,13.848504304472995,21.85889000505834,3.8245103549950965,1.6564717313942003,0.24760792441603063,0.719401917430204,0.17542193826178443,-0.32397919655924295,0.004655317960192341,1.2610490105232393,0.06753066819405387,1.6564717313942003,0.24760792441603063,0.0,0.0,0.0
0.245,0.43899660218208925,0.7165984670513581,-1.4510751781972133,13.85232881482799,22.291311016907915,3.1975026663566313,1.6563848803193593,0.24521943252653547,0.7271372226745829,0.17493994703587232,-0.3307735709592312,0.004591627404924923,1.2600212286040076,0.06568785808573824,1.6563848803193593,0.24521943252653547,0.0,0.0,0.0
0.246,0.43756781831490893,0.7304539933688524,-1.4287838671803055,13.855526317494347,22.721121430521503,2.583288471428591,1.65626146362306,0.24281524807988308,0.7348439923532998,0.17446210240874233,-0.33754707720798294,0.0045220183467155044,1.258964548477743,0.06383112732442527,1.6562614636230597,0.24281524807988308,-2.220446049250313e-16,0.0,2.220446049250313e-16
0.247,0.43616175556915915,0.7443121029748182,-1.406062745749784,13.858109605965776,23.148248112231613,1.9819910378575076,1.6561015891476976,0.2403956294378387,0.7425200846168675,0.17398822973821515,-0.3442975915094248,0.004446670830890184,1.257879096040255,0.06196072886873337,1.6561015891476978,0.2403956294378387,2.220446049250313e-16,0.0,2.220446049250313e-16
0.248,0.4347788410715216,0.7581721945718218,-1.3829144976375525,13.860091597003633,23.57262347250071,1.3937153853669402,1.6559053715568894,0.23796083894148884,0.7501633977753805,0.17351814049841405,-0.3510230300783965,0.004365778803907347,1.2567650038599056,0.06007691963916749,1.6559053715568897,0.2379608389414889,2.220446049250313e-16,5.551115123125783e-17,2.2887833992611187e-16
0.249,0.43341949919735656,0.7720336798842108,-1.3593418741650518,13.861485312389,23.9941853409091,0.8185486553306169,1.6556729321513217,0.23551114283112967,0.7577718706702876,0.1730516325810798,-0.3577213495120737,0.004279549811988669,1.255622410993108,0.05817996043806119,1.655672932151322,0.23551114283112967,2.220446049250313e-16,0.0,2.220446049250313e-16
0.25,0.4320841515085324,0.7858959837452552,-1.3353476888241427,13.86230386104433,24.4128768283028,0.25656051499723065,1.6554043986824165,0.23304681116905546,0.7653434829178087,0.17258849062296486,-0.3643905470330434,0.004188204673672045,1.254451462797651,0.05627011587241854,1.6554043986824163,0.23304681116905543,-2.220446049250313e-16,-2.7755575615628914e-17,2.237726045655905e-16
0.251,0.43077321669653656,0.7997585441668145,-1.31093481199584,13.862560421559326,24.828646177106894,-0.2921964066632276,1.6550999051641986,0.23056811776537506,0.7728762550285944,0.17212848635797734,-0.37102866060862055,0.00409197712761302,1.2532523107442248,0.054347654279784684,1.6550999051641986,0.23056811776537506,0.0,0.0,0.0
0.252,0.4294871105307178,0.8136208123919672,-1.2861061658187332,13.862268225152663,25.24144660081374,-0.8276860545183742,1.6547595916836986,0.22807534010697092,0.7803682484085005,0.1716713789927276,-0.37763376895128903,0.003991113456984711,1.252025112226487,0.052412847657258586,1.6547595916836983,0.22807534010697092,-2.220446049250313e-16,0.0,2.220446049250313e-16
0.253,0.4282262458114999,0.8274822529310653,-1.2608647192179194,13.861440539098144,25.651236113653944,-1.349888457245355,1.65438360421025,0.22556875928970213,0.7878175652456403,0.17121691560411045,-0.38420399140541406,0.003885872091841137,1.2507700303700238,0.050465971593750526,1.65438360421025,0.2255687592897021,0.0,-2.7755575615628914e-17,2.7755575615628914e-17
